id_usuario,nombre,correo,identificacion,tipo_usuario,fecha_registro,estado,saldo
322,Brian Bentley,dean73@example.com,66492513,estudiante,2022-07-08,activo,13874
323,Lindsay Nguyen,michael91@example.net,12352018,estudiante,2023-01-02,bloqueado,64580
324,Cristian Hunter,nicholasking@example.net,59949575,docente,2023-02-28,bloqueado,89895
325,Lisa Davis,nancy93@example.net,2257635,estudiante,2023-05-28,bloqueado,89074
326,Karen Scott,wmendez@example.com,92118587,docente,2023-11-18,activo,9564
327,Kathleen Rogers,rogerguerrero@example.net,3064078,docente,2022-10-29,activo,49602
328,Helen Collins,anne69@example.org,33268858,estudiante,2024-02-10,bloqueado,46514
329,James Smith,dave18@example.org,57710182,estudiante,2022-08-06,bloqueado,44287
330,Stanley Berg,morrisashley@example.net,81291513,estudiante,2023-03-19,bloqueado,53472
331,Jesse Mcdonald,ugarcia@example.net,55909532,docente,2023-10-20,activo,56281
332,Rachel Vargas,khill@example.com,3365430,estudiante,2022-06-01,bloqueado,18771
333,Bryan Buckley,jason54@example.org,54130945,estudiante,2023-03-28,activo,2478
334,Evelyn King,alyssa24@example.net,39409882,docente,2022-08-22,activo,56947
335,Ashley Jones,lorivasquez@example.com,68651375,estudiante,2022-07-12,bloqueado,78381
336,Carolyn Watkins,jacksonshannon@example.org,57821844,estudiante,2023-01-10,activo,77029
337,Tonya Johnson,qlee@example.org,89851824,docente,2022-11-14,activo,78747
338,Pamela Wright,christopherford@example.net,40856810,docente,2024-04-14,activo,81035
339,Kristopher Gray,wcarter@example.com,92821551,estudiante,2024-03-05,activo,97669
340,Laurie Watts,joychavez@example.com,21096820,estudiante,2023-01-05,activo,18750
341,Shane Mcfarland,yturner@example.net,49284255,estudiante,2022-05-16,bloqueado,1064
342,Amanda Graham,evansmelanie@example.org,5181168,estudiante,2022-09-03,activo,57052
343,Sara Nichols,ronniesmith@example.com,3319030,docente,2022-05-22,bloqueado,77815
344,Yvonne Roberts,pmiller@example.net,24998261,docente,2022-09-19,bloqueado,6444
345,Devin Perez,jamie06@example.org,23731334,docente,2022-11-18,activo,38445
346,Kimberly Peterson,rodriguezchristopher@example.com,96757223,docente,2023-12-22,activo,86989
347,Melissa Anderson,acostaricardo@example.com,94211622,docente,2022-08-06,activo,15101
348,Hannah Walters,silvabilly@example.com,84800107,estudiante,2023-03-07,activo,15945
349,Richard Arias,steven75@example.net,58489796,docente,2022-08-24,activo,25546
350,Matthew Robertson,gabrielletaylor@example.org,65520572,estudiante,2023-03-24,activo,73450
351,Joshua Mendoza,johnsonmatthew@example.com,33345416,docente,2022-10-14,bloqueado,67212
352,Debbie Robinson,bauerphillip@example.org,7470198,docente,2023-10-08,activo,34990
353,Eric Ellis,estradapatrick@example.net,61651790,estudiante,2023-02-17,bloqueado,92016
354,David Reed,emmadixon@example.com,65889133,estudiante,2023-03-19,bloqueado,74209
355,Christian Hinton,rcarter@example.net,99318055,estudiante,2023-06-29,bloqueado,27535
356,Bethany Gray,dpierce@example.net,72641860,docente,2024-04-15,activo,28485
357,Theresa Hester,bailey02@example.net,3792837,docente,2023-12-13,activo,22024
358,Gary Hines,bbarnett@example.org,57247988,estudiante,2023-06-08,bloqueado,67101
359,Robin Hubbard,jennifer49@example.org,42709470,docente,2022-07-05,bloqueado,53585
360,Manuel Nelson,zpeterson@example.net,32260093,estudiante,2023-01-20,activo,14644
361,Larry Lee,tiffany18@example.net,17085361,docente,2023-07-17,activo,53397
362,Elizabeth Flynn,rwilkins@example.net,91273167,docente,2023-02-26,activo,22322
363,Patricia Villa,caindaniel@example.org,61190743,docente,2023-07-19,bloqueado,12727
364,Ronald Juarez,marcia20@example.net,34004728,estudiante,2022-09-12,bloqueado,77305
365,Marie Lawson,cesar91@example.com,56889073,estudiante,2022-10-27,bloqueado,46286
366,Joshua Lang,shelley18@example.org,92438781,docente,2023-08-12,activo,70380
367,Lisa Mclean,iholland@example.org,44532613,docente,2024-01-12,activo,57092
368,Julia Lutz,brittanyfuentes@example.org,98938003,estudiante,2023-12-16,bloqueado,42833
369,Caleb Johnson,trichards@example.org,91850862,estudiante,2023-09-13,activo,63940
370,David Alvarez,vickiramirez@example.com,2988168,estudiante,2022-09-20,bloqueado,29941
371,Jeffrey Booth,jonathannguyen@example.net,31498377,docente,2022-09-10,activo,19056
372,Christine Mayo,mwilliams@example.org,8845680,docente,2024-04-13,activo,19100
373,Ashley Benson,alanbuck@example.org,81189221,docente,2024-01-16,activo,74495
374,Vickie Perez,woodsamber@example.net,32209217,estudiante,2023-07-31,bloqueado,32514
375,Clifford Ellis,robertanderson@example.com,34941626,docente,2023-03-27,activo,59976
376,Martin Ferguson,zcoleman@example.org,66399940,estudiante,2023-06-29,activo,50206
377,Dominique Stout,mistyterrell@example.com,20708799,docente,2023-06-12,bloqueado,6448
378,Sherry Pratt,kelleyevan@example.org,80317781,estudiante,2024-03-19,bloqueado,246
379,Jeffrey Hernandez,rsalinas@example.com,12552425,estudiante,2022-12-13,bloqueado,7141
380,Michael Martinez,kathleenhenson@example.org,79182308,estudiante,2023-04-15,bloqueado,19248
381,Rhonda Scott,wilkersonmichael@example.net,36971159,estudiante,2024-04-24,bloqueado,74753
382,Amy Keith MD,taylor32@example.com,12582485,estudiante,2024-01-06,bloqueado,41420
383,Ronald Farmer,lopezvanessa@example.com,69424032,estudiante,2023-09-21,activo,3999
384,Anne Nguyen,qlewis@example.net,2262033,estudiante,2023-04-14,bloqueado,95094
385,Ms. Mary Cooper,john56@example.net,76302709,docente,2024-01-06,bloqueado,38841
386,Mary Spencer MD,ovargas@example.net,20400575,estudiante,2023-02-23,activo,71379
387,Austin Johnson,annaobrien@example.org,69103490,docente,2022-12-07,activo,59855
388,Cathy Anthony,elijah28@example.org,41421293,estudiante,2022-08-14,activo,51351
389,Kathy Anderson,ulam@example.net,28529243,estudiante,2023-03-30,activo,87652
390,Patrick Adams,johnsonallison@example.com,46648601,estudiante,2023-10-27,activo,68909
391,Brenda Salas,tommy50@example.net,47097693,estudiante,2022-12-15,bloqueado,16458
392,Allison Bishop,joshuathompson@example.org,58184673,docente,2024-02-21,activo,1484
393,Melissa Gray,julie99@example.org,33410052,estudiante,2022-06-24,bloqueado,29310
394,Cheryl Watkins,murphyamanda@example.org,59869161,estudiante,2024-05-03,activo,63480
395,Anthony Miller,jortega@example.net,77833756,docente,2022-07-04,bloqueado,80396
396,Ashley David,vbradford@example.org,2263871,estudiante,2024-02-19,activo,95639
397,Robin Lutz,elizabethmccoy@example.com,10927470,docente,2022-09-26,bloqueado,13301
398,Samuel Cook,cynthiasalazar@example.net,80540646,docente,2023-01-07,activo,61095
399,Brandi Nelson,aaronmiles@example.net,88474898,estudiante,2023-04-28,bloqueado,51272
400,Jody Fernandez,chenangel@example.org,39001773,estudiante,2022-10-07,activo,13202
401,Joshua Combs,mariastewart@example.com,41701523,estudiante,2023-08-23,activo,35932
402,Patrick Fox,garycervantes@example.com,50200382,docente,2023-03-05,activo,38447
403,Alexandra Waters,theresa26@example.net,34031172,estudiante,2023-02-15,bloqueado,47074
404,Judith Hill,adamsashley@example.net,47465419,docente,2022-10-08,activo,21994
405,Adrienne Carter,levans@example.net,1147678,docente,2024-04-14,activo,28738
406,Benjamin Miller,kirstenfrank@example.com,57316643,estudiante,2024-04-14,activo,47423
407,Sandra Warner,james56@example.org,15138127,estudiante,2023-06-01,bloqueado,6161
408,Dalton West,yolanda83@example.net,1634297,estudiante,2022-07-11,bloqueado,21813
409,Shane Crawford,joseph12@example.net,95140433,estudiante,2023-05-11,activo,82970
410,William Chandler,howardjoseph@example.net,34006866,estudiante,2023-04-26,activo,22998
411,Charles Oconnell,daviesangela@example.net,61433371,docente,2022-09-12,bloqueado,59820
412,Amanda Gonzales,nathaniel42@example.com,21896985,estudiante,2024-01-16,bloqueado,2389
413,Deborah Lee,thomasnicole@example.org,70504171,docente,2023-07-13,activo,86008
414,Matthew Hoffman,laura52@example.net,51842934,docente,2023-07-03,activo,94371
415,Christine Shaw,james92@example.com,17912344,estudiante,2023-04-24,activo,26721
416,Janet Taylor,nbrown@example.net,90465569,estudiante,2022-05-23,activo,23813
417,Frances Aguirre,robertaford@example.com,3838541,docente,2022-09-05,bloqueado,45784
418,Sarah Donaldson,wayne08@example.org,56785079,estudiante,2023-07-08,activo,4395
419,Katherine Ward,gjohnson@example.com,74152618,docente,2023-01-13,activo,52704
420,Brittany Fisher,yhorton@example.net,11030859,estudiante,2024-03-28,bloqueado,25407
421,Amy Hayes,joneskenneth@example.net,30765398,docente,2023-04-05,bloqueado,40501
422,Mary Cole,rachel19@example.org,99368009,estudiante,2022-05-29,activo,48826
423,Madison Holmes,heathercole@example.net,6377204,estudiante,2022-09-03,activo,67223
424,Shawn Ferguson,tyrone56@example.org,87525403,estudiante,2023-10-13,bloqueado,4003
425,Amber Bell,jennifer16@example.org,24099185,estudiante,2023-11-15,activo,92886
426,Mrs. Erin Nguyen,elizabethgonzalez@example.com,13816246,docente,2024-02-07,bloqueado,91491
427,Pamela Russell,cantrellsteven@example.org,28250542,estudiante,2023-11-15,bloqueado,69323
428,Danielle White,michelle58@example.net,98671826,estudiante,2023-02-06,activo,24794
429,Vincent Lamb,ogould@example.net,39393768,estudiante,2024-02-25,activo,14727
430,Amber Phillips,steeledebbie@example.net,17398036,docente,2023-02-19,activo,27342
431,Laura Hunter,berrybrandy@example.net,95931051,estudiante,2023-06-27,bloqueado,82849
432,Kathleen Yang,zacharymedina@example.org,39164420,estudiante,2022-10-14,bloqueado,16750
433,Carlos Bradley,torresdaniel@example.org,99239022,estudiante,2024-01-30,bloqueado,98530
434,Angela Macias,mitchellryan@example.com,76619118,estudiante,2023-03-15,activo,13274
435,Michele Parks,brittany94@example.org,4450728,estudiante,2023-07-26,bloqueado,27643
436,Amy Edwards,trios@example.org,66176084,docente,2024-04-26,activo,66872
437,Cheryl Smith,dday@example.org,94161263,docente,2024-01-06,activo,9086
438,Jenna Durham,marcrodriguez@example.net,53412286,docente,2022-08-14,bloqueado,40820
439,Patrick Gonzalez,huynhvanessa@example.com,15259035,docente,2023-03-15,bloqueado,57414
440,Christopher Salazar,cyoung@example.net,93495161,estudiante,2023-03-14,activo,3450
441,Sherri Guzman,oliviamullen@example.org,8353130,estudiante,2024-02-26,bloqueado,47103
442,Matthew Saunders,alexanderholloway@example.net,97977957,estudiante,2023-08-16,bloqueado,94335
443,Emily Flowers,ptorres@example.com,44822527,estudiante,2023-01-31,activo,74842
444,Geoffrey Williams,lnicholson@example.org,63350668,estudiante,2022-07-15,activo,74946
445,Christine Guerra,laurahudson@example.org,19095765,estudiante,2023-10-21,activo,31645
446,Lisa Baxter MD,morganthomas@example.net,58280608,estudiante,2023-09-26,bloqueado,35975
447,Jessica Martin,james95@example.org,73819658,docente,2023-04-20,bloqueado,21295
448,Robert Monroe,wthornton@example.org,17715834,estudiante,2023-10-06,bloqueado,95497
449,Diana Meadows,vsmith@example.net,6753099,estudiante,2023-11-17,bloqueado,74100
450,Amanda Brown,lisaterry@example.com,72946816,estudiante,2023-07-17,activo,29278
451,Mary Alvarado,jerryburke@example.net,69648326,estudiante,2022-07-17,bloqueado,91326
452,Sarah Clark,rachel42@example.com,86211026,estudiante,2023-09-15,bloqueado,64755
453,Kristine Donaldson,tinashaw@example.org,56943058,estudiante,2023-03-18,bloqueado,42603
454,Charles Roberts,brittany79@example.org,53791583,estudiante,2023-09-26,activo,42710
455,Jeffrey Wheeler,jillianhall@example.com,76678697,estudiante,2023-10-12,activo,88604
456,Laura Curtis,bparker@example.net,47943315,estudiante,2023-08-14,activo,7755
457,Stacey Lawson,jenniferwarren@example.com,74771905,estudiante,2024-03-29,activo,711
458,Justin Dixon,rpage@example.net,58657,docente,2023-08-08,activo,20552
459,Chad Cox,morenokathryn@example.org,75358734,estudiante,2023-08-13,activo,57273
460,Alyssa Gonzales,hbrown@example.com,23946481,estudiante,2022-08-23,activo,39911
461,Thomas Franklin,vcortez@example.net,33909533,estudiante,2024-04-14,bloqueado,19229
462,David Davidson,ubarrett@example.com,18407597,docente,2023-07-03,activo,52686
463,Emily Pearson,patricia29@example.com,95562367,estudiante,2023-11-06,activo,31163
464,Brent Ross,darrellmckinney@example.org,10528262,estudiante,2023-06-26,activo,62997
465,Deborah Wood,hamiltonbrianna@example.net,58032107,estudiante,2022-10-11,bloqueado,26556
466,Scott Johnson,blewis@example.org,28841798,estudiante,2022-05-27,activo,27434
467,Shaun Garza,andrewsparks@example.com,35922254,estudiante,2024-04-30,activo,70803
468,Shane Graves,davismaureen@example.com,89278050,estudiante,2022-12-15,bloqueado,49733
469,Eric Chavez,millerann@example.net,74363420,docente,2022-08-03,activo,75247
470,Yvette Pitts,rwalter@example.org,76242932,docente,2023-03-31,activo,14049
471,Andrea Perkins,laura08@example.org,78922269,estudiante,2022-05-27,bloqueado,27253
472,Ashley Alvarez,shelbyromero@example.com,16376459,docente,2022-06-13,activo,30877
473,Paula Nunez,testrada@example.com,45787744,estudiante,2023-10-06,activo,66197
474,Deborah Howard,joel82@example.org,17419900,docente,2024-02-09,bloqueado,55083
475,Lauren Dean,shannonharris@example.org,3539493,estudiante,2022-07-04,activo,42941
476,Kirk Huerta,millerreginald@example.net,9238232,docente,2023-02-05,activo,35512
477,Ashley Lawson,julia25@example.com,73664417,estudiante,2024-05-02,bloqueado,33119
478,John Smith,pdelacruz@example.org,85787287,estudiante,2024-01-28,activo,75434
479,Allison Mcgee,whitemaria@example.org,69954412,estudiante,2022-09-19,bloqueado,22252
480,Debra Casey,sarah01@example.com,22291500,estudiante,2022-07-13,activo,15093
481,Robert Johnson,trananthony@example.org,13252083,estudiante,2024-04-06,activo,75300
482,Lori Stewart,amcpherson@example.org,26227133,docente,2024-05-04,activo,74330
483,Gregory Phillips,nelsonsheryl@example.com,62256666,estudiante,2022-11-30,bloqueado,39313
484,Javier Morales,samuel72@example.net,4126757,estudiante,2022-07-02,activo,33445
485,Jessica Morales,william92@example.com,76727611,docente,2024-01-24,bloqueado,6841
486,Kristen Vega,smithchristopher@example.org,4155838,estudiante,2023-03-28,activo,39248
487,Courtney Harvey,michael26@example.net,94457455,estudiante,2023-04-21,activo,6695
488,Kelly Kennedy,smoore@example.org,28861952,estudiante,2022-08-24,bloqueado,33891
489,Christopher Mcbride,thomasbradley@example.com,54186998,estudiante,2023-02-15,bloqueado,63425
490,Kelly Smith,edwardsjennifer@example.net,48823786,docente,2023-10-28,activo,7384
491,Karen Perry,brooke64@example.com,63769494,estudiante,2023-08-13,activo,60559
492,Kyle Gates,xbrown@example.net,51468599,docente,2022-07-07,bloqueado,73994
493,Denise Mckenzie,alexanderlittle@example.net,82396537,docente,2024-03-19,bloqueado,35878
494,Nancy Cortez,michaelmoore@example.org,83882183,estudiante,2022-07-20,activo,61606
495,Randy Webb,beckylove@example.net,41829317,estudiante,2024-02-15,bloqueado,45065
496,James Herman,lchen@example.org,89461710,estudiante,2023-05-05,activo,26303
497,Darren Santana,timothylong@example.net,33433644,estudiante,2023-03-01,bloqueado,1140
498,Peter Mcdaniel,pwilson@example.net,43878425,docente,2022-07-09,activo,66668
499,Ronald Garcia,dperkins@example.org,35406042,estudiante,2023-12-17,activo,19170
500,Emily Johnson,kimberlyclark@example.com,53466586,estudiante,2023-07-12,bloqueado,80891
501,Angela Thomas,jacob30@example.net,74425117,estudiante,2024-01-06,activo,28408
502,Jack Mccarthy PhD,emily84@example.net,38641684,estudiante,2022-08-15,bloqueado,87600
503,Jenna Rogers,hpowell@example.com,70342514,estudiante,2022-11-01,activo,84066
504,Shannon Peterson,edward91@example.com,47471911,docente,2023-06-11,activo,69751
505,George Taylor,kimberlycosta@example.net,84416400,docente,2023-01-08,bloqueado,88430
506,John Davis,daniel87@example.org,73879510,estudiante,2023-08-29,bloqueado,60086
507,Jamie Martinez,william28@example.com,11376573,estudiante,2022-11-22,bloqueado,5998
508,Jordan White,bcox@example.net,76804294,estudiante,2022-05-21,bloqueado,34876
509,Zachary Neal,aweaver@example.com,72096062,estudiante,2024-04-12,activo,81055
510,David Mcknight,debbieshea@example.net,96216912,estudiante,2023-12-03,bloqueado,20314
511,Michael Bauer,pamelahorton@example.net,43178850,docente,2024-01-25,activo,93705
512,Andrew Ross,nancysmith@example.com,43451948,estudiante,2023-03-17,bloqueado,4081
513,Susan Freeman,dustin07@example.com,56122659,estudiante,2023-05-25,activo,75396
514,Meredith Martin,rdickerson@example.net,95293092,estudiante,2022-09-07,activo,26919
515,Christy Curtis,cameron33@example.org,40396618,docente,2022-07-28,bloqueado,8942
516,Clayton Allen,tammy50@example.com,16173979,estudiante,2022-08-17,activo,88546
517,Maria Guzman,curtiscoleman@example.org,97765425,estudiante,2023-10-31,activo,26976
518,Luis Smith,randolphbarbara@example.com,88488482,estudiante,2024-01-15,activo,60319
519,Sarah Long,brandy21@example.net,18179895,estudiante,2023-05-30,activo,24606
520,Jamie Chung,mayerandrew@example.org,86975229,estudiante,2023-11-06,bloqueado,48145
521,Jessica Robinson,xburch@example.org,8609412,docente,2022-07-03,bloqueado,67192
522,Dustin Johnson,taylorvalerie@example.org,40135407,docente,2023-01-11,bloqueado,83355
523,Andrew Walker,nberry@example.net,42005291,estudiante,2023-02-04,bloqueado,44434
524,Richard Morgan,lmitchell@example.org,20443693,estudiante,2022-11-19,activo,21883
525,Sarah Garcia,margaret59@example.com,53910782,estudiante,2024-01-23,bloqueado,35024
526,Catherine Reynolds,washingtonjack@example.org,11629503,estudiante,2024-01-24,bloqueado,97868
527,Brenda Kennedy,ybrewer@example.org,61724460,estudiante,2023-06-15,bloqueado,76377
528,Mary Miller,austinlisa@example.org,38808556,estudiante,2024-05-11,activo,1123
